t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,r_m,E_spec
3041.0,-6472385.663079753,-1245482.7626198153,-1571408.1628689347,2268.8930888827763,-4547.404315365331,-5737.396353844025,6775863.568428347,-29392872.126487236
3042.0,-6470112.627852045,-1250029.3698623893,-1577144.553567198,2277.175913387106,-4545.807259790374,-5735.381371186405,6775862.733663938,-29392872.12648955
3043.0,-6467831.311252979,-1254574.377139396,-1582878.9256113074,2285.455826303763,-4544.204385251639,-5733.3590468236625,6775861.895858233,-29392872.12649188
3044.0,-6465541.716199437,-1259117.7786328925,-1588611.2716608453,2293.732817043916,-4542.595693794241,-5731.329383336088,6775861.055012306,-29392872.126494203
3045.0,-6463243.845618891,-1263659.5685269847,-1594341.5843779794,2302.006875022447,-4540.9811874707175,-5729.29238331334,6775860.211127231,-29392872.126496535
3046.0,-6460937.7024493925,-1268199.7410078342,-1600069.8564274719,2310.2779896579636,-4539.360868341028,-5727.248049354443,6775859.364204085,-29392872.126498893
3047.0,-6458623.289639575,-1272738.2902636668,-1605796.0804766882,2318.5461503728134,-4537.734738472555,-5725.19638406778,6775858.514243956,-29392872.12650124
3048.0,-6456300.610148648,-1277275.2104847794,-1611520.2491956074,2326.811346593097,-4536.102799940095,-5723.137390071095,6775857.661247927,-29392872.126503594
3049.0,-6453969.66694639,-1281810.495863547,-1617242.3552568303,2335.073567748681,-4534.46505482586,-5721.071069991486,6775856.805217086,-29392872.12650598
3050.0,-6451630.46301315,-1286344.1405944312,-1622962.3913355903,2343.3328032732124,-4532.821505219473,-5718.997426465402,6775855.9461525325,-29392872.126508366
3051.0,-6449283.001339843,-1290876.138873986,-1628680.350109761,2351.5890426041315,-4531.172153217968,-5716.91646213864,6775855.084055363,-29392872.126510754
3052.0,-6446927.284927942,-1295406.4849008669,-1634396.2242598673,2359.842275182685,-4529.5170009257845,-5714.828179666342,6775854.218926681,-29392872.126513146
3053.0,-6444563.316789477,-1299935.1728758374,-1640110.0064690935,2368.0924904539406,-4527.856050454766,-5712.732581712992,6775853.350767589,-29392872.126515567
3054.0,-6442191.099947033,-1304462.1970017764,-1645821.689423293,2376.339677866799,-4526.189303924158,-5710.629670952411,6775852.479579201,-29392872.12651798
3055.0,-6439810.637433744,-1308987.5514836856,-1651531.2658109982,2384.583826874008,-4524.516763460602,-5708.519450067755,6775851.605362631,-29392872.126520388
3056.0,-6437421.932293286,-1313511.2305286974,-1657238.7283234287,2392.8249269321764,-4522.83843119814,-5706.401921751512,6775850.728118993,-29392872.126522828
3057.0,-6435024.987579879,-1318033.2283460817,-1662944.0696545013,2401.0629675017863,-4521.154309278202,-5704.277088705498,6775849.847849412,-29392872.126525275
3058.0,-6432619.806358282,-1322553.5391472536,-1668647.2825008396,2409.2979380472075,-4519.464399849613,-5702.144953640852,6775848.964555012,-29392872.126527723
3059.0,-6430206.391703785,-1327072.1571457807,-1674348.359561783,2417.52982803671,-4517.768705068584,-5700.0055192780355,6775848.078236924,-29392872.12653017
3060.0,-6427784.746702209,-1331589.0765573906,-1680047.2935393958,2425.7586269424787,-4516.06722709871,-5697.858788346828,6775847.188896278,-29392872.12653264
3061.0,-6425354.8744499,-1336104.291599978,-1685744.0771384768,2433.984324240625,-4514.35996811097,-5695.704763586322,6775846.296534214,-29392872.126535118
3062.0,-6422916.778053727,-1340617.7964936125,-1691438.7030665686,2442.2069094112017,-4512.646930283722,-5693.543447744922,6775845.401151872,-29392872.126537602
3063.0,-6420470.460631077,-1345129.5854605453,-1697131.1640339668,2450.4263719382157,-4510.9281158027015,-5691.374843580339,6775844.502750398,-29392872.126540095
3064.0,-6418015.92530985,-1349639.6527252179,-1702821.4527537294,2458.642701309642,-4509.203526861017,-5689.198953859588,6775843.601330939,-29392872.12654259
3065.0,-6415553.175228457,-1354147.9925142676,-1708509.5619416859,2466.855887017435,-4507.473165659149,-5687.015781358986,6775842.696894648,-29392872.12654511
3066.0,-6413082.2135358155,-1358654.5990565363,-1714195.4843164473,2475.065918557546,-4505.737034404949,-5684.825328864144,6775841.789442683,-29392872.126547612
3067.0,-6410603.043391343,-1363159.4665830776,-1719879.2125994142,2483.2727854299314,-4503.995135313628,-5682.627599169968,6775840.878976203,-29392872.12655013
3068.0,-6408115.667964957,-1367662.5893271635,-1725560.7395147872,2491.4764771385703,-4502.247470607768,-5680.422595080654,6775839.965496371,-29392872.126552664
3069.0,-6405620.090437067,-1372163.961524293,-1731240.0577895755,2499.6769831914753,-4500.494042517306,-5678.210319409684,6775839.049004356,-29392872.126555204
3070.0,-6403116.313998573,-1376663.5774121983,-1736917.1601536064,2507.8742931007077,-4498.734853279538,-5675.990774979823,6775838.129501332,-29392872.126557745
3071.0,-6400604.341850865,-1381161.4312308521,-1742592.039339535,2516.068396382389,-4496.9699051391135,-5673.763964623115,6775837.206988471,-29392872.1265603
3072.0,-6398084.177205809,-1385657.5172224764,-1748264.6880828526,2524.2592825567153,-4495.199200348035,-5671.529891180879,6775836.281466954,-29392872.12656287
3073.0,-6395555.823285752,-1390151.8296315481,-1753935.0991218968,2532.446941147971,-4493.422741165655,-5669.288557503707,6775835.352937966,-29392872.12656545
3074.0,-6393019.283323513,-1394644.3627048077,-1759603.26519786,2540.631361684541,-4491.640529858669,-5667.039966451461,6775834.421402692,-29392872.126568027
3075.0,-6390474.560562382,-1399135.1106912654,-1765269.1790547997,2548.8125336989247,-4489.852568701119,-5664.784120893264,6775833.486862324,-29392872.126570616
3076.0,-6387921.658256115,-1403624.06784221,-1770932.8334396468,2556.9904467277493,-4488.058859974385,-5662.521023707503,6775832.549318058,-29392872.126573205
3077.0,-6385360.579668927,-1408111.2284112142,-1776594.221102215,2565.165090311783,-4486.2594059671865,-5660.250677781823,6775831.608771091,-29392872.12657581
3078.0,-6382791.328075492,-1412596.586654144,-1782253.3347952105,2573.336453995948,-4484.454208975576,-5657.97308601312,6775830.665222625,-29392872.12657843
3079.0,-6380213.906760936,-1417080.1368291653,-1787910.1672742413,2581.504527329335,-4482.643271302938,-5655.688251307544,6775829.71867387,-29392872.12658105
3080.0,-6377628.319020833,-1421561.8731967502,-1793564.7112978257,2589.6692998652147,-4480.826595259987,-5653.39617658049,6775828.7691260325,-29392872.126583688
3081.0,-6375034.568161204,-1426041.7900196854,-1799216.9596274022,2597.8307611610526,-4479.004183164761,-5651.096864756595,6775827.816580328,-29392872.126586333
3082.0,-6372432.657498511,-1430519.8815630798,-1804866.905027339,2605.988900778521,-4477.176037342624,-5648.7903187697375,6775826.861037976,-29392872.12658898
3083.0,-6369822.590359647,-1434996.1420943707,-1810514.5402649418,2614.1437082835137,-4475.342160126259,-5646.476541563031,6775825.9025001945,-29392872.126591653
3084.0,-6367204.370081943,-1439470.5658833322,-1816159.8581104649,2622.2951732461584,-4473.502553855665,-5644.15553608882,6775824.940968214,-29392872.126594312
3085.0,-6364578.000013155,-1443943.147202082,-1821802.8513371195,2630.4432852408295,-4471.657220878155,-5641.827305308677,6775823.976443261,-29392872.126596976
3086.0,-6361943.483511462,-1448413.8803250885,-1827443.5127210824,2638.5880338461625,-4469.806163548356,-5639.4918521934,6775823.008926569,-29392872.126599666
3087.0,-6359300.823945463,-1452882.7595291785,-1833081.8350415062,2646.7294086450665,-4467.949384228202,-5637.149179723007,6775822.038419374,-29392872.12660236
3088.0,-6356650.024694172,-1457349.7790935447,-1838717.8110805284,2654.867399224738,-4466.086885286929,-5634.7992908867345,6775821.064922921,-29392872.12660505
3089.0,-6353991.089147013,-1461814.9332997524,-1844351.43362328,2663.001995176674,-4464.21866910108,-5632.4421886830305,6775820.08843845,-29392872.126607765
3090.0,-6351324.020703818,-1466278.216431747,-1849982.6954578946,2671.133186096684,-4462.344738054496,-5630.0778761195525,6775819.108967213,-29392872.126610473
3091.0,-6348648.82277482,-1470739.6227758615,-1855611.5893755192,2679.260961584905,-4460.465094538312,-5627.706356213165,6775818.126510461,-29392872.126613192
3092.0,-6345965.498780649,-1475199.1466208238,-1861238.1081703212,2687.385311245814,-4458.579740950959,-5625.327631989933,6775817.14106945,-29392872.12661591
3093.0,-6343274.052152329,-1479656.7822577637,-1866862.244639499,2695.5062246882417,-4456.688679698156,-5622.94170648512,6775816.152645441,-29392872.126618646
3094.0,-6340574.486331273,-1484112.5239802203,-1872483.9915832914,2703.6236915253844,-4454.791913192912,-5620.548582743185,6775815.161239696,-29392872.1266214
3095.0,-6337866.8047692785,-1488566.3660841496,-1878103.3418049854,2711.7377013748182,-4452.889443855517,-5618.148263817774,6775814.166853484,-29392872.126624152
3096.0,-6335151.010928523,-1493018.3028679313,-1883720.288110927,2719.848243858513,-4450.981274113546,-5615.740752771722,6775813.169488075,-29392872.126626927
3097.0,-6332427.10828156,-1497468.3286323766,-1889334.8233105289,2727.9553086028436,-4449.067406401848,-5613.326052677047,6775812.169144747,-29392872.126629695
3098.0,-6329695.100311317,-1501916.4376807348,-1894946.940216281,2736.0588852386054,-4447.147843162548,-5610.904166614945,6775811.1658247765,-29392872.12663249
3099.0,-6326954.990511083,-1506362.6243187014,-1900556.6316437586,2744.1589634010247,-4445.222586845047,-5608.475097675787,6775810.159529449,-29392872.12663527
3100.0,-6324206.782384515,-1510806.8828544249,-1906163.8904116324,2752.255532729775,-4443.29163990601,-5606.038848959114,6775809.15026005,-29392872.126638062
3101.0,-6321450.479445624,-1515249.2075985137,-1911768.709341677,2760.3485828689877,-4441.355004809368,-5603.595423573636,6775808.138017869,-29392872.126640867
3102.0,-6318686.085218777,-1519689.5928640438,-1917371.0812587799,2768.4381034672665,-4439.412684026319,-5601.144824637225,6775807.1228042,-29392872.126643687
3103.0,-6315913.60323869,-1524128.0329665665,-1922970.9989909516,2776.5240841777004,-4437.464680035315,-5598.687055276911,6775806.104620344,-29392872.126646504
3104.0,-6313133.037050421,-1528564.5222241147,-1928568.4553693337,2784.6065146578767,-4435.510995322068,-5596.222118628883,6775805.0834676,-29392872.126649342
3105.0,-6310344.390209373,-1532999.0549572108,-1934163.4432282094,2792.685384569894,-4433.551632379543,-5593.750017838479,6775804.059347276,-29392872.126652177
3106.0,-6307547.666281281,-1537431.625488874,-1939755.9554050108,2800.760683580376,-4431.586593707953,-5591.270756060184,6775803.032260678,-29392872.12665503
3107.0,-6304742.8688422125,-1541862.228144627,-1945345.98474033,2808.832401360484,-4429.615881814761,-5588.7843364576265,6775802.002209124,-29392872.126657873
3108.0,-6301930.00147856,-1546290.8572525037,-1950933.5240779263,2816.90052758593,-4427.639499214672,-5586.2907622035755,6775800.969193928,-29392872.126660742
3109.0,-6299109.06778704,-1550717.5071430565,-1956518.5662647372,2824.9650519369907,-4425.65744842963,-5583.790036479934,6775799.933216411,-29392872.126663618
3110.0,-6296280.0713746855,-1555142.172149363,-1962101.1041508862,2833.0259640985196,-4423.66973198882,-5581.282162477739,6775798.894277898,-29392872.1266665
3111.0,-6293443.015858842,-1559564.846607034,-1967681.1305896926,2841.0832537599604,-4421.67635242866,-5578.767143397152,6775797.852379718,-29392872.126669392
3112.0,-6290597.904867165,-1563985.5248542204,-1973258.6384376804,2849.136910615361,-4419.677312292798,-5576.244982447459,6775796.807523203,-29392872.126672283
3113.0,-6287744.742037611,-1568404.2012316198,-1978833.6205545876,2857.1869243633855,-4417.672614132111,-5573.715682847065,6775795.759709689,-29392872.126675196
3114.0,-6284883.531018438,-1572820.8700824846,-1984406.0698033746,2865.233284707327,-4415.662260504701,-5571.179247823492,6775794.708940516,-29392872.126678094
3115.0,-6282014.275468197,-1577235.5257526292,-1989975.9790502347,2873.275981355123,-4413.64625397589,-5568.635680613371,6775793.655217027,-29392872.12668102
3116.0,-6279136.979055728,-1581648.1625904364,-1995543.3411646015,2881.315004019365,-4411.624597118219,-5566.084984462441,6775792.598540571,-29392872.12668395
3117.0,-6276251.645460159,-1586058.7749468656,-2001108.1490191596,2889.350342417315,-4409.597292511444,-5563.5271626255435,6775791.538912497,-29392872.126686882
3118.0,-6273358.2783708945,-1590467.3571754594,-2006670.3954898526,2897.3819862709165,-4407.564342742533,-5560.962218366621,6775790.476334161,-29392872.12668982
3119.0,-6270456.881487617,-1594873.9036323507,-2012230.0734558927,2905.4099253068084,-4405.525750405662,-5558.390154958707,6775789.410806921,-29392872.12669278
3120.0,-6267547.45852028,-1599278.4086762706,-2017787.17579977,2913.434149256337,-4403.481518102212,-5555.81097568393,6775788.342332141,-29392872.126695745
3121.0,-6264630.013189104,-1603680.866668555,-2023341.6954072607,2921.4546478555712,-4401.431648440767,-5553.224683833502,6775787.270911186,-29392872.126698703
3122.0,-6261704.549224569,-1608081.271973152,-2028893.6251674371,2929.471410845313,-4399.376144037109,-5550.631282707719,6775786.196545426,-29392872.126701683
3123.0,-6258771.070367414,-1612479.6189566292,-2034442.9579726763,2937.4844279711133,-4397.315007514215,-5548.030775615955,6775785.119236235,-29392872.12670467
3124.0,-6255829.580368628,-1616875.9019881806,-2039989.686718669,2945.4936889832816,-4395.248241502253,-5545.423165876656,6775784.038984991,-29392872.126707666
3125.0,-6252880.082989448,-1621270.1154396338,-2045533.8043044296,2953.499183636902,-4393.175848638583,-5542.808456817341,6775782.955793073,-29392872.12671067
3126.0,-6249922.582001354,-1625662.2536854579,-2051075.3036323038,2961.500901691846,-4391.097831567748,-5540.186651774593,6775781.869661869,-29392872.126713693
3127.0,-6246957.081186064,-1630052.3111027693,-2056614.177607979,2969.4988329127827,-4389.014192941472,-5537.557754094058,6775780.780592767,-29392872.12671671
3128.0,-6243983.584335527,-1634440.2820713406,-2062150.419140492,2977.4929670691954,-4386.92493541866,-5534.921767130436,6775779.688587158,-29392872.126719743
3129.0,-6241002.095251924,-1638826.1609736066,-2067684.02114224,2985.483293935392,-4384.830061665392,-5532.278694247484,6775778.593646442,-29392872.126722775
3130.0,-6238012.617747656,-1643209.9421946716,-2073214.9765289873,2993.46980329052,-4382.729574354919,-5529.628538818005,6775777.495772013,-29392872.12672584
3131.0,-6235015.1556453435,-1647591.6201223165,-2078743.278219876,3001.4524849185773,-4380.623476167662,-5526.971304223848,6775776.394965283,-29392872.126728877
3132.0,-6232009.7127778195,-1651971.189147007,-2084268.919137435,3009.431328608428,-4378.511769791206,-5524.306993855902,6775775.291227653,-29392872.126731932
3133.0,-6228996.292988126,-1656348.643661899,-2089791.8922075878,3017.406324153813,-4376.394457920297,-5521.635611114091,6775774.184560536,-29392872.126734998
3134.0,-6225974.900129511,-1660723.9780628474,-2095312.1903596632,3025.3774613533633,-4374.271543256842,-5518.957159407372,6775773.0749653485,-29392872.12673808
3135.0,-6222945.5380654195,-1665097.1867484127,-2100829.806526403,3033.3447300106145,-4372.143028509901,-5516.27164215373,6775771.962443508,-29392872.126741163
3136.0,-6219908.2106694905,-1669468.2641198672,-2106344.733643971,3041.3081199340186,-4370.008916395687,-5513.579062780171,6775770.846996439,-29392872.126744244
3137.0,-6216862.921825551,-1673837.204581204,-2111856.9646519637,3049.2676209369565,-4367.869209637561,-5510.879424722721,6775769.728625565,-29392872.126747347
3138.0,-6213809.675427617,-1678204.0025391425,-2117366.492493417,3057.2232228377525,-4365.723910966027,-5508.17273142642,6775768.607332317,-29392872.12675046
3139.0,-6210748.475379877,-1682568.652403136,-2122873.3101148168,3065.174915459686,-4363.573023118732,-5505.45898634532,6775767.48311813,-29392872.126753584
3140.0,-6207679.325596698,-1686931.1485853798,-2128377.4104661075,3073.122688631005,-4361.4165488404615,-5502.738192942477,6775766.355984441,-29392872.126756698
